ID,Time,Temperature,Precipitation,WindVelocity,WindDirection
263,2019-09-17 15:00,27.4,,2.7,360
263,2019-09-17 16:00,26.6,,2.8,360
263,2019-09-17 17:00,25.8,,3,360
263,2019-09-17 18:00,23.7,,1.6,360
263,2019-09-17 19:00,20,,0.7,290
263,2019-09-17 20:00,18.7,,0.6,290
263,2019-09-17 21:00,17.1,,1.4,340
263,2019-09-17 22:00,16.8,,0.9,360
263,2019-09-17 23:00,16.1,,1.2,340
263,2019-09-18 0:00,16.3,,0.8,360
263,2019-09-18 1:00,15.6,,0.4,0
263,2019-09-18 2:00,15.3,,0,0
263,2019-09-18 3:00,14.7,,0.2,0
263,2019-09-18 4:00,14.7,,0.6,340
263,2019-09-18 5:00,15.5,,0,0
263,2019-09-18 6:00,15.5,,0.6,340
263,2019-09-18 7:00,15.9,,0.1,0
263,2019-09-18 8:00,17.2,,0,0
263,2019-09-18 9:00,19.3,,0.3,0
263,2019-09-18 10:00,21.7,,1,110
263,2019-09-18 11:00,23.6,,0.7,90
263,2019-09-18 12:00,26.9,,1.4,110
263,2019-09-18 13:00,27.9,,3.5,340
263,2019-09-18 14:00,28.4,,2.3,340
263,2019-09-18 15:00,28.5,,2.6,340
263,2019-09-18 16:00,28.8,,2.2,50
263,2019-09-18 17:00,27.6,,1.5,20
263,2019-09-18 18:00,23.2,,0.9,290
263,2019-09-18 19:00,19.8,,0.7,290
263,2019-09-18 20:00,18.1,,0.5,270
263,2019-09-18 21:00,16.3,,0.9,340
263,2019-09-18 22:00,15.3,,1,290
263,2019-09-18 23:00,15.2,,0.5,290
263,2019-09-19 0:00,16.3,,0.8,140
263,2019-09-19 1:00,15.5,,0.1,0
263,2019-09-19 2:00,15.3,,0.6,90
263,2019-09-19 3:00,14.9,,0,0
263,2019-09-19 4:00,14.5,,0.5,320
263,2019-09-19 5:00,14.5,,0.6,360
263,2019-09-19 6:00,14.3,,0.3,0
263,2019-09-19 7:00,14.7,,0.1,0
263,2019-09-19 8:00,18,,0.2,0
263,2019-09-19 9:00,20.5,,1,110
263,2019-09-19 10:00,23.3,,2.9,70
263,2019-09-19 11:00,23.4,,1.9,20
263,2019-09-19 12:00,23.8,,1.4,70
263,2019-09-19 13:00,25.2,,2.1,20
263,2019-09-19 14:00,23.6,,2.4,360
263,2019-09-19 15:00,23.1,,1.7,360
263,2019-09-19 16:00,24.6,,1.8,340
263,2019-09-19 17:00,24.4,,1.5,20
263,2019-09-19 18:00,21.2,,1.7,340
263,2019-09-19 19:00,18.4,,1.1,290
263,2019-09-19 20:00,16.8,,1.2,320
263,2019-09-19 21:00,16.1,,0.1,0
263,2019-09-19 22:00,15.4,,1,320
263,2019-09-19 23:00,15.5,,0.2,0
263,2019-09-20 0:00,14.8,,0.1,0
263,2019-09-20 1:00,14,,0.1,0
263,2019-09-20 2:00,14,,0.4,0
263,2019-09-20 3:00,13.7,,0,0
263,2019-09-20 4:00,13.3,,0.4,0
263,2019-09-20 5:00,13.1,,0.4,0
263,2019-09-20 6:00,13.9,,0.9,110
263,2019-09-20 7:00,14,,0.2,0
263,2019-09-20 8:00,14.9,,0.5,70
263,2019-09-20 9:00,16.9,,0.4,0
263,2019-09-20 10:00,20.7,,1,90
263,2019-09-20 11:00,22,,2.3,360
263,2019-09-20 12:00,22.4,,2.3,360
263,2019-09-20 13:00,23.5,,2.3,340
263,2019-09-20 14:00,24.4,,3.2,360
263,2019-09-20 15:00,24.1,,2.9,360
263,2019-09-20 16:00,23.8,,2.6,50
263,2019-09-20 17:00,22.6,,1.6,20
263,2019-09-20 18:00,21.8,,1.8,70
263,2019-09-20 19:00,19.4,,1.3,360
263,2019-09-20 20:00,18.4,,1.3,340
263,2019-09-20 21:00,17.8,,0.9,340
263,2019-09-20 22:00,17.7,,0.4,0
263,2019-09-20 23:00,17.9,,0.1,0
263,2019-09-21 0:00,18.4,,0.4,0
263,2019-09-21 1:00,17.5,,1.1,110
263,2019-09-21 2:00,18.5,,0.8,110
263,2019-09-21 3:00,17.3,0.5,0.5,50
263,2019-09-21 4:00,17.3,0.5,0.4,0
263,2019-09-21 5:00,17.7,1,0.3,0
263,2019-09-21 6:00,17.2,1.5,1.4,320
263,2019-09-21 7:00,17.5,0,0.8,20
263,2019-09-21 8:00,17.9,0.5,0.3,0
263,2019-09-21 9:00,18.3,0.5,0.7,20
263,2019-09-21 10:00,18.7,0,1,50
263,2019-09-21 11:00,19.1,0.5,1.4,360
263,2019-09-21 12:00,19.6,0,1.5,20
263,2019-09-21 13:00,19.3,1.5,2.1,20
263,2019-09-21 14:00,18.7,4,1.4,20
263,2019-09-21 15:00,17.9,7.5,2.4,360
263,2019-09-21 16:00,17.5,6.5,2.4,360
263,2019-09-21 17:00,17.5,4.5,0.8,50
263,2019-09-21 18:00,17.2,3.5,1.2,360
263,2019-09-21 19:00,16.9,4.5,2.1,360
263,2019-09-21 20:00,17.1,5.5,1.9,360
263,2019-09-21 21:00,17.1,3.5,2.1,360
263,2019-09-21 22:00,17.2,3.5,1.3,20
263,2019-09-21 23:00,17.3,4,2,340
263,2019-09-22 0:00,17.2,2.5,2.4,360
264,2019-09-16 1:00,22.9,,0.3,0
264,2019-09-16 2:00,22.4,,0.4,0
264,2019-09-16 3:00,22.2,0,0.3,0
264,2019-09-16 4:00,21.9,,0.6,70
264,2019-09-16 5:00,21.5,,0.4,0
264,2019-09-16 6:00,21.1,0,0.7,90
264,2019-09-16 7:00,21.2,,0.1,0
264,2019-09-16 8:00,22.1,,0.5,340
264,2019-09-16 9:00,23.8,,0.5,50
264,2019-09-16 10:00,24.7,,0.7,70
264,2019-09-16 11:00,25.8,,0.2,0
264,2019-09-16 12:00,27.4,,0.9,50
264,2019-09-16 13:00,27.4,,1.6,50
264,2019-09-16 14:00,27.9,,0.8,50
264,2019-09-16 15:00,28.8,,1.7,70
264,2019-09-16 16:00,28.2,,1.1,140
264,2019-09-16 17:00,28.2,,2,110
264,2019-09-16 18:00,24.6,,1,110
264,2019-09-16 19:00,20.9,,0,0
264,2019-09-16 20:00,19.5,,0,0
264,2019-09-16 21:00,18.3,,0,0
264,2019-09-16 22:00,17.9,,0,0
264,2019-09-16 23:00,17.4,,0,0
264,2019-09-17 0:00,17.1,,0,0
264,2019-09-17 1:00,16.3,,0,0
264,2019-09-17 2:00,15.9,,0,0
264,2019-09-17 3:00,15.4,,0.1,0
264,2019-09-17 4:00,16.1,,0,0
264,2019-09-17 5:00,15.6,,0.3,0
264,2019-09-17 6:00,15.8,,0.3,0
264,2019-09-17 7:00,15.4,,0.7,90
264,2019-09-17 8:00,16.5,,0.3,0
264,2019-09-17 9:00,19.4,,0.6,90
264,2019-09-17 10:00,22.6,,0.4,0
264,2019-09-17 11:00,24.3,,0.8,160
264,2019-09-17 12:00,25.5,,0.9,50
264,2019-09-17 13:00,26.4,,1.7,90
264,2019-09-17 14:00,27.2,,1.6,110
264,2019-09-17 15:00,26.9,,1.3,50
264,2019-09-17 16:00,27.3,,0.2,0
264,2019-09-17 17:00,26.4,,1.4,90
264,2019-09-17 18:00,22.9,,0.9,110
264,2019-09-17 19:00,17.9,,0.2,0
264,2019-09-17 20:00,16.9,,0,0
264,2019-09-17 21:00,16.3,,0,0
264,2019-09-17 22:00,15.5,,0,0
264,2019-09-17 23:00,15.1,,0.2,0
264,2019-09-18 0:00,14.5,,0.1,0
264,2019-09-18 1:00,14,,0.5,200
264,2019-09-18 2:00,13.8,,0.1,0
264,2019-09-18 3:00,14,,0,0
264,2019-09-18 4:00,14.7,,0,0
264,2019-09-18 5:00,14.9,,0,0
264,2019-09-18 6:00,14.8,,0.1,0
264,2019-09-18 7:00,15.1,,0,0
264,2019-09-18 8:00,17.3,,0.1,0
264,2019-09-18 9:00,19.6,,0.7,70
264,2019-09-18 10:00,22.3,,0.3,0
264,2019-09-18 11:00,26.4,,0.8,140
264,2019-09-18 12:00,27.9,,2.6,270
264,2019-09-18 13:00,28.5,,3.3,290
264,2019-09-18 14:00,28.3,,3.8,320
264,2019-09-18 15:00,28.2,,4,320
264,2019-09-18 16:00,28,,3,360
264,2019-09-18 17:00,26.8,,2.2,340
264,2019-09-18 18:00,23.3,,0.9,250
264,2019-09-18 19:00,17.8,,0.5,230
264,2019-09-18 20:00,17.2,,0.5,90
264,2019-09-18 21:00,16.8,,0.7,70
264,2019-09-18 22:00,16,,0.8,70
264,2019-09-18 23:00,15.2,,0.2,0
264,2019-09-19 0:00,13.6,,0,0
264,2019-09-19 1:00,13.3,,0.1,0
264,2019-09-19 2:00,12.8,,0.1,0
264,2019-09-19 3:00,12.3,,0,0
264,2019-09-19 4:00,12.4,,0,0
264,2019-09-19 5:00,13.1,,0,0
264,2019-09-19 6:00,12.3,,0.2,0
264,2019-09-19 7:00,13.2,,0,0
264,2019-09-19 8:00,15,,0.1,0
264,2019-09-19 9:00,18.2,,0.3,0
264,2019-09-19 10:00,21.6,,0.8,70
264,2019-09-19 11:00,23,,1.2,50
264,2019-09-19 12:00,24.7,,1.6,140
264,2019-09-19 13:00,24.5,,0.8,180
264,2019-09-19 14:00,25.4,,1.3,140
264,2019-09-19 15:00,24.7,,0.6,160
264,2019-09-19 16:00,24.7,,0.9,110
264,2019-09-19 17:00,23.6,,1.3,110
264,2019-09-19 18:00,22,,1.4,110
264,2019-09-19 19:00,17.8,,0,0
264,2019-09-19 20:00,16.7,,0,0
264,2019-09-19 21:00,15.9,,0,0
264,2019-09-19 22:00,15.7,,0,0
264,2019-09-19 23:00,15.3,,0.3,0
264,2019-09-20 0:00,14,,0,0
264,2019-09-20 1:00,13.5,,0.1,0
264,2019-09-20 2:00,13.2,,0,0
264,2019-09-20 3:00,12.8,,0.2,0
264,2019-09-20 4:00,13.4,,0,0
264,2019-09-20 5:00,13.9,,0.1,0
264,2019-09-20 6:00,13.8,,0.1,0
264,2019-09-20 7:00,14,,0.1,0
264,2019-09-20 8:00,14.3,,0,0
264,2019-09-20 9:00,16.4,,0.5,360
264,2019-09-20 10:00,19.1,,1,70
264,2019-09-20 11:00,21.8,,1,70
264,2019-09-20 12:00,23.5,,1.6,110
264,2019-09-20 13:00,22.2,,1.4,140
264,2019-09-20 14:00,22.4,,1.1,50
264,2019-09-20 15:00,22.6,,1.9,70
264,2019-09-20 16:00,22.6,,1.8,70
264,2019-09-20 17:00,21.7,,1.4,70
264,2019-09-20 18:00,21,,1.3,70
264,2019-09-20 19:00,18.6,,0.6,140
264,2019-09-20 20:00,19.1,,1.4,140
264,2019-09-20 21:00,18.3,,0.4,0
264,2019-09-20 22:00,17.1,,0.5,90
264,2019-09-20 23:00,17,,0.9,70
264,2019-09-21 0:00,16.4,,0.3,0
264,2019-09-21 1:00,16.3,,0.8,70
264,2019-09-21 2:00,16.7,,1,50
264,2019-09-21 3:00,16.7,,1.5,70
264,2019-09-21 4:00,17.9,0,1.2,110
264,2019-09-21 5:00,17,0.3,0.9,90
264,2019-09-21 6:00,17.2,0.7,1.4,90
264,2019-09-21 7:00,17.1,0.5,0.8,70
264,2019-09-21 8:00,17.7,1.5,0.3,0
264,2019-09-21 9:00,18.2,0.5,0.6,50
264,2019-09-21 10:00,18.6,2,0.2,0
264,2019-09-21 11:00,18.8,0.5,1.5,90
264,2019-09-21 12:00,18.6,2,0.2,0
264,2019-09-21 13:00,17.9,2.5,0.6,70
264,2019-09-21 14:00,17.1,4.5,0.5,20
264,2019-09-21 15:00,16.8,7,0.3,0
264,2019-09-21 16:00,16.6,7.5,0.5,70
264,2019-09-21 17:00,16.2,6.5,1,90
264,2019-09-21 18:00,16.1,4.5,0.4,0
264,2019-09-21 19:00,16.3,5,0.3,0
264,2019-09-21 20:00,16.3,7.5,0.6,110
264,2019-09-21 21:00,15.9,7.5,0.1,0
264,2019-09-21 22:00,16.2,8,1.4,140
264,2019-09-21 23:00,15.9,6,0.9,110
264,2019-09-22 0:00,15.9,5,0.6,90
266,2019-09-16 1:00,23.7,,0.2,0
266,2019-09-16 2:00,23.4,,0.1,0
266,2019-09-16 3:00,23.1,,1.7,50
266,2019-09-16 4:00,22.6,,1.3,50
266,2019-09-16 5:00,22.3,,1.8,50
266,2019-09-16 6:00,22.1,,1.6,90
266,2019-09-16 7:00,22.5,,0.4,0
266,2019-09-16 8:00,23.9,,0.2,0
266,2019-09-16 9:00,23.8,,2,70
266,2019-09-16 10:00,25.2,,2.7,90
266,2019-09-16 11:00,25,,2.1,70
266,2019-09-16 12:00,27.2,,1.7,90
266,2019-09-16 13:00,27.8,,1.3,70
266,2019-09-16 14:00,27,,1,110
266,2019-09-16 15:00,28.1,,1.4,70
266,2019-09-16 16:00,26.5,,1.5,70
266,2019-09-16 17:00,25.6,,1.6,110
266,2019-09-16 18:00,24.8,,1,70
266,2019-09-16 19:00,23.7,,0.7,250
266,2019-09-16 20:00,22.6,,0.8,270
266,2019-09-16 21:00,22.5,,0.2,0
266,2019-09-16 22:00,22.2,,0.2,0
266,2019-09-16 23:00,21.7,,2,50
266,2019-09-17 0:00,21.2,,2.2,50
266,2019-09-17 1:00,20.7,,1.9,50
266,2019-09-17 2:00,19.7,,1.9,50
266,2019-09-17 3:00,20.2,,2,70
266,2019-09-17 4:00,19.3,,2.2,70
266,2019-09-17 5:00,20.3,,1.5,70
266,2019-09-17 6:00,18.7,,0.2,0
266,2019-09-17 7:00,19.7,,1.1,70
266,2019-09-17 8:00,21.5,,2.9,70
266,2019-09-17 9:00,23.3,,3.3,70
266,2019-09-17 10:00,24.2,,4.7,70
266,2019-09-17 11:00,25.5,,4.1,50
266,2019-09-17 12:00,25.9,,3.8,70
266,2019-09-17 13:00,27.3,,2.3,50
266,2019-09-17 14:00,27.1,,2.8,50
266,2019-09-17 15:00,26.6,,4.7,70
266,2019-09-17 16:00,26.9,,2,50
266,2019-09-17 17:00,26.1,,1.8,50
266,2019-09-17 18:00,24.6,,2.1,50
266,2019-09-17 19:00,23.4,,2.1,50
266,2019-09-17 20:00,23.8,,2.8,50
266,2019-09-17 21:00,23,,2.4,20
266,2019-09-17 22:00,22.6,,2.6,50
266,2019-09-17 23:00,22.2,,2.7,70
266,2019-09-18 0:00,21,,1.6,70
266,2019-09-18 1:00,20.6,,1.1,340
266,2019-09-18 2:00,20.5,,0.1,0
266,2019-09-18 3:00,20.1,,1.4,230
266,2019-09-18 4:00,18.8,,0.5,270
266,2019-09-18 5:00,19.2,,0.1,0
266,2019-09-18 6:00,18.1,,0.8,290
266,2019-09-18 7:00,19.1,,0.1,0
266,2019-09-18 8:00,20.1,,0.1,0
266,2019-09-18 9:00,22.4,,0.4,0
266,2019-09-18 10:00,24.2,,0.8,250
266,2019-09-18 11:00,26.1,,1,250
266,2019-09-18 12:00,27.6,,1.7,90
266,2019-09-18 13:00,28.9,,1.1,140
266,2019-09-18 14:00,29.1,,1.1,110
266,2019-09-18 15:00,30.3,,1.3,290
266,2019-09-18 16:00,29.2,,2.2,290
266,2019-09-18 17:00,27.8,,2,290
266,2019-09-18 18:00,25.8,,1.5,290
266,2019-09-18 19:00,24.5,,1,320
266,2019-09-18 20:00,22.5,,1.1,270
266,2019-09-18 21:00,22.3,,0.2,0
266,2019-09-18 22:00,21.2,,0.7,320
266,2019-09-18 23:00,20.1,,0.4,0
266,2019-09-19 0:00,19.2,,1,320
266,2019-09-19 1:00,19.2,,0.4,0
266,2019-09-19 2:00,19.2,,1.9,70
266,2019-09-19 3:00,20.3,,3.3,50
266,2019-09-19 4:00,20.1,,2.1,50
266,2019-09-19 5:00,20,,2.7,50
266,2019-09-19 6:00,19.9,,3,50
266,2019-09-19 7:00,19.5,,2.8,50
266,2019-09-19 8:00,21,,3.4,50
266,2019-09-19 9:00,21.7,,3.6,70
266,2019-09-19 10:00,23.4,,3.2,50
266,2019-09-19 11:00,23.5,,2.3,50
266,2019-09-19 12:00,23.9,,3.1,70
266,2019-09-19 13:00,24.9,,2.3,70
266,2019-09-19 14:00,25.4,,2.3,70
266,2019-09-19 15:00,24,,2.1,70
266,2019-09-19 16:00,24.2,,1.5,90
266,2019-09-19 17:00,23.7,,1.9,70
266,2019-09-19 18:00,22.1,,1.2,20
266,2019-09-19 19:00,21.3,,1.4,20
266,2019-09-19 20:00,20.6,,1.2,20
266,2019-09-19 21:00,20.2,,1.5,20
266,2019-09-19 22:00,19.2,,0.6,180
266,2019-09-19 23:00,18.6,,0.8,50
266,2019-09-20 0:00,18.5,,0.1,0
266,2019-09-20 1:00,18.3,,0.3,0
266,2019-09-20 2:00,17.6,,0.1,0
266,2019-09-20 3:00,17.2,,0.4,0
266,2019-09-20 4:00,17.8,,1.3,20
266,2019-09-20 5:00,17.8,,1.4,70
266,2019-09-20 6:00,18.3,,3.2,50
266,2019-09-20 7:00,18.4,,2.7,70
266,2019-09-20 8:00,18.4,,2.8,70
266,2019-09-20 9:00,19.6,,2,70
266,2019-09-20 10:00,22.2,,4.5,50
266,2019-09-20 11:00,23.6,,4.2,50
266,2019-09-20 12:00,24.4,,4.6,70
266,2019-09-20 13:00,24.4,,3.9,70
266,2019-09-20 14:00,25.1,,3.7,50
266,2019-09-20 15:00,24.3,,3.6,50
266,2019-09-20 16:00,23.7,,2.9,50
266,2019-09-20 17:00,22.9,,3.5,50
266,2019-09-20 18:00,22.2,,2.7,50
266,2019-09-20 19:00,21.6,,3.5,50
266,2019-09-20 20:00,21.4,,3.2,50
266,2019-09-20 21:00,20.9,,3.6,50
266,2019-09-20 22:00,20.2,,3.4,50
266,2019-09-20 23:00,20.6,,4.2,50
266,2019-09-21 0:00,20.6,,3.3,50
266,2019-09-21 1:00,20.7,,2.6,50
266,2019-09-21 2:00,18.1,0.5,3.5,70
266,2019-09-21 3:00,18.1,0.5,3.2,70
266,2019-09-21 4:00,17.8,1,3.9,70
266,2019-09-21 5:00,17.4,2,2.9,50
266,2019-09-21 6:00,17.2,2.5,3.8,50
266,2019-09-21 7:00,17.4,0.5,4.6,50
266,2019-09-21 8:00,17.6,0,4.5,50
266,2019-09-21 9:00,17.9,0.5,2.5,50
266,2019-09-21 10:00,18.3,0,4.3,70
266,2019-09-21 11:00,18.4,0,5.8,50
266,2019-09-21 12:00,18.6,0.5,5.2,70
266,2019-09-21 13:00,17.9,1.5,5.2,50
266,2019-09-21 14:00,17.6,7,4.9,50
266,2019-09-21 15:00,17.4,6.5,5.3,50
266,2019-09-21 16:00,17.2,6,4.7,50
266,2019-09-21 17:00,16.9,5.5,6.1,70
266,2019-09-21 18:00,17,3,7.2,50
266,2019-09-21 19:00,16.9,5,7.6,50
266,2019-09-21 20:00,16.8,3,8.3,50
266,2019-09-21 21:00,16.8,6,7.3,50
266,2019-09-21 22:00,17,2,7.3,50
266,2019-09-21 23:00,17.4,2.5,8.1,50
266,2019-09-22 0:00,17.2,2,8.3,50
268,2019-09-16 1:00,21.1,,1,320
268,2019-09-16 2:00,21.3,,0,0
268,2019-09-16 3:00,21.3,,1.1,320
268,2019-09-16 4:00,21.3,,1.1,320
268,2019-09-16 5:00,21.4,,1,320
268,2019-09-16 6:00,21.2,,1.6,340
268,2019-09-16 7:00,21.3,,2.1,320
268,2019-09-16 8:00,21.2,,2,340
268,2019-09-16 9:00,22.1,,2.3,320
268,2019-09-16 10:00,23.6,,2.4,320
268,2019-09-16 11:00,24.5,,3.4,340
268,2019-09-16 12:00,25.5,,2.6,320
268,2019-09-16 13:00,25.9,,3.3,320
268,2019-09-16 14:00,26.2,,3.5,320
268,2019-09-16 15:00,26.2,,3.3,340
268,2019-09-16 16:00,25.6,,3.3,340
268,2019-09-16 17:00,24.6,,2.2,320
268,2019-09-16 18:00,23.4,,1.7,320
268,2019-09-16 19:00,23.2,,1.7,340
268,2019-09-16 20:00,22.2,,0.6,230
268,2019-09-16 21:00,21.5,,1.1,230
268,2019-09-16 22:00,21.1,,1.1,230
268,2019-09-16 23:00,21.2,,0.6,160
268,2019-09-17 0:00,21.5,,0.3,0
268,2019-09-17 1:00,21.2,,0.5,230
268,2019-09-17 2:00,21.4,,0.2,0
268,2019-09-17 3:00,20.3,,0.4,0
268,2019-09-17 4:00,19.7,,0.6,110
268,2019-09-17 5:00,19.2,,0,0
268,2019-09-17 6:00,18.6,,0.1,0
268,2019-09-17 7:00,19,,0.1,0
268,2019-09-17 8:00,21.9,,1.3,50
268,2019-09-17 9:00,23,,2.2,50
268,2019-09-17 10:00,25.2,,2.5,50
268,2019-09-17 11:00,26.3,,2,50
268,2019-09-17 12:00,27.2,,2,110
268,2019-09-17 13:00,27.5,,2,50
268,2019-09-17 14:00,27.6,,2.1,70
268,2019-09-17 15:00,26.9,,2.4,320
268,2019-09-17 16:00,26.1,,2.1,290
268,2019-09-17 17:00,25.2,,2.5,270
268,2019-09-17 18:00,23.8,,1.8,270
268,2019-09-17 19:00,21.9,,1.6,250
268,2019-09-17 20:00,20.6,,0.7,230
268,2019-09-17 21:00,20.1,,0.5,230
268,2019-09-17 22:00,19.5,,0.1,0
268,2019-09-17 23:00,19,,0.1,0
268,2019-09-18 0:00,18.4,,0.2,0
268,2019-09-18 1:00,18,,0.2,0
268,2019-09-18 2:00,17.7,,0.1,0
268,2019-09-18 3:00,18.2,,0,0
268,2019-09-18 4:00,18.7,,0.2,0
268,2019-09-18 5:00,19.3,,0.8,50
268,2019-09-18 6:00,20.6,,1,230
268,2019-09-18 7:00,20.8,,0.6,50
268,2019-09-18 8:00,22,,1.4,340
268,2019-09-18 9:00,22.8,,2.2,340
268,2019-09-18 10:00,23.5,,3.5,360
268,2019-09-18 11:00,24.6,,4.1,340
268,2019-09-18 12:00,24.6,,4.7,340
268,2019-09-18 13:00,24.6,,6.4,360
268,2019-09-18 14:00,24.6,,6.6,360
268,2019-09-18 15:00,24.1,,6,360
268,2019-09-18 16:00,22.9,,6.4,360
268,2019-09-18 17:00,22.2,,6,360
268,2019-09-18 18:00,21.1,,6.7,360
268,2019-09-18 19:00,20.2,,5.4,360
268,2019-09-18 20:00,19.5,,4.6,360
268,2019-09-18 21:00,19.8,,6.7,360
268,2019-09-18 22:00,19.5,,6.6,360
268,2019-09-18 23:00,19.1,,3.2,20
268,2019-09-19 0:00,18.5,,2.7,360
268,2019-09-19 1:00,18.8,,1.9,360
268,2019-09-19 2:00,18.8,,2.9,360
268,2019-09-19 3:00,18.1,,3.2,50
268,2019-09-19 4:00,15.9,,2.2,70
268,2019-09-19 5:00,15.7,,1.6,20
268,2019-09-19 6:00,14,,0.9,20
268,2019-09-19 7:00,14.7,,0.7,20
268,2019-09-19 8:00,18,,2,90
268,2019-09-19 9:00,19.5,,1.7,70
268,2019-09-19 10:00,22.7,,0.8,20
268,2019-09-19 11:00,24.3,,1.2,360
268,2019-09-19 12:00,23.8,,3.2,320
268,2019-09-19 13:00,24.7,,2,320
268,2019-09-19 14:00,24.6,,3.3,270
268,2019-09-19 15:00,24.3,,2.5,290
268,2019-09-19 16:00,23.6,,3.2,320
268,2019-09-19 17:00,22.8,,2.4,320
268,2019-09-19 18:00,21.4,,1.1,320
268,2019-09-19 19:00,19.5,,0,0
268,2019-09-19 20:00,18.9,,0,0
268,2019-09-19 21:00,17.6,,0,0
268,2019-09-19 22:00,17.3,,0,0
268,2019-09-19 23:00,16.8,,0,0
268,2019-09-20 0:00,16.7,,0,0
268,2019-09-20 1:00,16.2,,0,0
268,2019-09-20 2:00,15.7,,0,0
268,2019-09-20 3:00,15.2,,0,0
268,2019-09-20 4:00,15.2,,0,0
268,2019-09-20 5:00,15.4,,0,0
268,2019-09-20 6:00,15.6,,0,0
268,2019-09-20 7:00,16.4,,0,0
268,2019-09-20 8:00,18.7,,1.6,70
268,2019-09-20 9:00,20.4,,1,90
268,2019-09-20 10:00,23.6,,2.5,70
268,2019-09-20 11:00,23.8,,3.4,50
268,2019-09-20 12:00,24.4,,3.7,20
268,2019-09-20 13:00,25.2,,3,20
268,2019-09-20 14:00,25.1,,2.1,90
268,2019-09-20 15:00,25.7,,1.9,110
268,2019-09-20 16:00,25.1,,2.3,110
268,2019-09-20 17:00,24.8,,1.8,90
268,2019-09-20 18:00,22.5,,2.7,290
268,2019-09-20 19:00,21.6,,0.2,0
268,2019-09-20 20:00,20.2,,0,0
268,2019-09-20 21:00,19.5,,0,0
268,2019-09-20 22:00,19.3,,0,0
268,2019-09-20 23:00,19.8,,0.3,0
268,2019-09-21 0:00,19.6,,0.5,50
268,2019-09-21 1:00,20.7,,1.7,50
268,2019-09-21 2:00,21,,1.9,70
268,2019-09-21 3:00,19.9,,1.2,110
268,2019-09-21 4:00,18.5,1,0.6,360
268,2019-09-21 5:00,18.2,2.5,1.8,70
268,2019-09-21 6:00,18.2,2,2.2,50
268,2019-09-21 7:00,18.7,1,1.1,70
268,2019-09-21 8:00,18.8,,1.9,50
268,2019-09-21 9:00,19,0.5,1.7,50
268,2019-09-21 10:00,18.9,0.5,2.9,70
268,2019-09-21 11:00,18.9,1,3.4,50
268,2019-09-21 12:00,18.3,3,3.8,70
268,2019-09-21 13:00,17.9,7,3.2,70
268,2019-09-21 14:00,17.9,7,3.6,70
268,2019-09-21 15:00,18,4,3.7,50
268,2019-09-21 16:00,18,2,4.6,50
268,2019-09-21 17:00,17.7,5,3.8,20
268,2019-09-21 18:00,17.7,5,3.9,20
268,2019-09-21 19:00,17.7,5.5,5.7,20
268,2019-09-21 20:00,17.8,0.5,5.2,20
268,2019-09-21 21:00,17.8,2.5,5.2,50
268,2019-09-21 22:00,17.8,0.5,5.4,50
268,2019-09-21 23:00,17.6,1.5,4.8,20
268,2019-09-22 0:00,17.6,1.5,4.4,50
271,2019-09-16 1:00,16.3,,0.8,320
271,2019-09-16 2:00,15.8,,0.4,0
271,2019-09-16 3:00,15.7,,0.1,0
271,2019-09-16 4:00,15.5,,0.6,320
271,2019-09-16 5:00,15,,0.3,0
271,2019-09-16 6:00,15,,0.9,50
271,2019-09-16 7:00,15.2,,0.2,0
271,2019-09-16 8:00,17,,0.3,0
271,2019-09-16 9:00,19.1,,0.6,160
271,2019-09-16 10:00,21.2,,0.8,180
271,2019-09-16 11:00,23,,1.8,180
271,2019-09-16 12:00,24.4,,2.2,90
271,2019-09-16 13:00,25.2,,2.4,70
271,2019-09-16 14:00,25.1,,3.8,110
271,2019-09-16 15:00,25.5,,2.9,110
271,2019-09-16 16:00,25.1,,2.5,70
271,2019-09-16 17:00,24.6,,2.1,90
271,2019-09-16 18:00,20.4,,1.1,340
271,2019-09-16 19:00,16.5,,2.4,360
271,2019-09-16 20:00,14.1,,0.9,360
271,2019-09-16 21:00,13.1,,1.6,340
271,2019-09-16 22:00,12.4,,1.4,340
271,2019-09-16 23:00,11,,1.7,320
271,2019-09-17 0:00,10.5,,1.5,320
271,2019-09-17 1:00,9.9,,0.2,0
271,2019-09-17 2:00,9.5,,1.4,340
271,2019-09-17 3:00,9,,1.1,340
271,2019-09-17 4:00,8.9,,1.2,340
271,2019-09-17 5:00,8.8,,1,320
271,2019-09-17 6:00,8.7,,0.5,270
271,2019-09-17 7:00,9.6,,0.5,360
271,2019-09-17 8:00,14.9,,1.4,160
271,2019-09-17 9:00,21.9,,1.3,20
271,2019-09-17 10:00,23,,1.7,160
271,2019-09-17 11:00,23.5,,2.6,50
271,2019-09-17 12:00,24.3,,2.3,160
271,2019-09-17 13:00,25,,3.2,160
271,2019-09-17 14:00,24.9,,3.5,160
271,2019-09-17 15:00,24.7,,2.8,110
271,2019-09-17 16:00,24.5,,2.8,160
271,2019-09-17 17:00,23.7,,2.1,140
271,2019-09-17 18:00,21.7,,1.3,90
271,2019-09-17 19:00,17.4,,2.1,340
271,2019-09-17 20:00,17.7,,0.3,0
271,2019-09-17 21:00,17,,1.2,340
271,2019-09-17 22:00,16.8,,1.5,20
271,2019-09-17 23:00,16.4,,0,0
271,2019-09-18 0:00,16.2,,0.6,340
